areaCode,areaName,areaType,date,newCasesByPublishDate
E12000005,West Midlands,region,2021-08-09,2173
E12000005,West Midlands,region,2021-08-08,2793
E12000005,West Midlands,region,2021-08-07,2585
E12000005,West Midlands,region,2021-08-06,2554
E12000005,West Midlands,region,2021-08-05,2440
E12000005,West Midlands,region,2021-08-04,2590
E12000005,West Midlands,region,2021-08-03,1895
E12000005,West Midlands,region,2021-08-02,1861
E12000005,West Midlands,region,2021-08-01,1921
E12000005,West Midlands,region,2021-07-31,2203
E12000005,West Midlands,region,2021-07-30,2420
E12000005,West Midlands,region,2021-07-29,2568
E12000005,West Midlands,region,2021-07-28,2468
E12000005,West Midlands,region,2021-07-27,2047
E12000005,West Midlands,region,2021-07-26,2122
E12000005,West Midlands,region,2021-07-25,2640
E12000005,West Midlands,region,2021-07-24,3424
E12000005,West Midlands,region,2021-07-23,3693
E12000005,West Midlands,region,2021-07-22,3542
E12000005,West Midlands,region,2021-07-21,4182
E12000005,West Midlands,region,2021-07-20,3809
E12000005,West Midlands,region,2021-07-19,3918
E12000005,West Midlands,region,2021-07-18,4612
E12000005,West Midlands,region,2021-07-17,5482
E12000005,West Midlands,region,2021-07-16,5559
E12000005,West Midlands,region,2021-07-15,5220
E12000005,West Midlands,region,2021-07-14,3787
E12000005,West Midlands,region,2021-07-13,3637
E12000005,West Midlands,region,2021-07-12,3020
E12000005,West Midlands,region,2021-07-11,2870
E12000005,West Midlands,region,2021-07-10,3216
E12000005,West Midlands,region,2021-07-09,3351
E12000005,West Midlands,region,2021-07-08,3082
E12000005,West Midlands,region,2021-07-07,2732
E12000005,West Midlands,region,2021-07-06,2261
E12000005,West Midlands,region,2021-07-05,2383
E12000005,West Midlands,region,2021-07-04,2188
E12000005,West Midlands,region,2021-07-03,2202
E12000005,West Midlands,region,2021-07-02,2222
E12000005,West Midlands,region,2021-07-01,2435
E12000005,West Midlands,region,2021-06-30,1979
E12000005,West Midlands,region,2021-06-29,1743
E12000005,West Midlands,region,2021-06-28,1637
E12000005,West Midlands,region,2021-06-27,1189
E12000005,West Midlands,region,2021-06-26,1478
E12000005,West Midlands,region,2021-06-25,1258
E12000005,West Midlands,region,2021-06-24,1301
E12000005,West Midlands,region,2021-06-23,1108
E12000005,West Midlands,region,2021-06-22,821
E12000005,West Midlands,region,2021-06-21,737
E12000005,West Midlands,region,2021-06-20,639
E12000005,West Midlands,region,2021-06-19,659
E12000005,West Midlands,region,2021-06-18,677
E12000005,West Midlands,region,2021-06-17,786
E12000005,West Midlands,region,2021-06-16,514
E12000005,West Midlands,region,2021-06-15,478
E12000005,West Midlands,region,2021-06-14,536
E12000005,West Midlands,region,2021-06-13,464
E12000005,West Midlands,region,2021-06-12,423
E12000005,West Midlands,region,2021-06-11,540
E12000005,West Midlands,region,2021-06-10,473
E12000005,West Midlands,region,2021-06-09,454
E12000005,West Midlands,region,2021-06-08,400
E12000005,West Midlands,region,2021-06-07,361
E12000005,West Midlands,region,2021-06-06,329
E12000005,West Midlands,region,2021-06-05,354
E12000005,West Midlands,region,2021-06-04,370
E12000005,West Midlands,region,2021-06-03,309
E12000005,West Midlands,region,2021-06-02,242
E12000005,West Midlands,region,2021-06-01,195
E12000005,West Midlands,region,2021-05-31,217
E12000005,West Midlands,region,2021-05-30,182
E12000005,West Midlands,region,2021-05-29,178
E12000005,West Midlands,region,2021-05-28,226
E12000005,West Midlands,region,2021-05-27,196
E12000005,West Midlands,region,2021-05-26,197
E12000005,West Midlands,region,2021-05-25,155
E12000005,West Midlands,region,2021-05-24,116
E12000005,West Midlands,region,2021-05-23,92
E12000005,West Midlands,region,2021-05-22,137
E12000005,West Midlands,region,2021-05-21,143
E12000005,West Midlands,region,2021-05-20,193
E12000005,West Midlands,region,2021-05-19,97
E12000005,West Midlands,region,2021-05-18,0
E12000005,West Midlands,region,2021-05-17,150
E12000005,West Midlands,region,2021-05-16,96
E12000005,West Midlands,region,2021-05-15,122
E12000005,West Midlands,region,2021-05-14,146
E12000005,West Midlands,region,2021-05-13,164
E12000005,West Midlands,region,2021-05-12,153
E12000005,West Midlands,region,2021-05-11,164
E12000005,West Midlands,region,2021-05-10,166
E12000005,West Midlands,region,2021-05-09,109
E12000005,West Midlands,region,2021-05-08,125
E12000005,West Midlands,region,2021-05-07,179
E12000005,West Midlands,region,2021-05-06,186
E12000005,West Midlands,region,2021-05-05,194
E12000005,West Midlands,region,2021-05-04,152
E12000005,West Midlands,region,2021-05-03,137
E12000005,West Midlands,region,2021-05-02,130
E12000005,West Midlands,region,2021-05-01,143
E12000005,West Midlands,region,2021-04-30,172
E12000005,West Midlands,region,2021-04-29,225
E12000005,West Midlands,region,2021-04-28,184
E12000005,West Midlands,region,2021-04-27,220
E12000005,West Midlands,region,2021-04-26,139
E12000005,West Midlands,region,2021-04-25,126
E12000005,West Midlands,region,2021-04-24,189
E12000005,West Midlands,region,2021-04-23,202
E12000005,West Midlands,region,2021-04-22,242
E12000005,West Midlands,region,2021-04-21,212
E12000005,West Midlands,region,2021-04-20,212
E12000005,West Midlands,region,2021-04-19,310
E12000005,West Midlands,region,2021-04-18,163
E12000005,West Midlands,region,2021-04-17,160
E12000005,West Midlands,region,2021-04-16,224
E12000005,West Midlands,region,2021-04-15,215
E12000005,West Midlands,region,2021-04-14,166
E12000005,West Midlands,region,2021-04-13,167
E12000005,West Midlands,region,2021-04-12,311
E12000005,West Midlands,region,2021-04-11,121
E12000005,West Midlands,region,2021-04-10,247
E12000005,West Midlands,region,2021-04-09,0
E12000005,West Midlands,region,2021-04-08,242
E12000005,West Midlands,region,2021-04-07,256
E12000005,West Midlands,region,2021-04-06,212
E12000005,West Midlands,region,2021-04-05,238
E12000005,West Midlands,region,2021-04-04,209
E12000005,West Midlands,region,2021-04-03,303
E12000005,West Midlands,region,2021-04-02,361
E12000005,West Midlands,region,2021-04-01,420
E12000005,West Midlands,region,2021-03-31,356
E12000005,West Midlands,region,2021-03-30,389
E12000005,West Midlands,region,2021-03-29,472
E12000005,West Midlands,region,2021-03-28,376
E12000005,West Midlands,region,2021-03-27,444
E12000005,West Midlands,region,2021-03-26,602
E12000005,West Midlands,region,2021-03-25,552
E12000005,West Midlands,region,2021-03-24,611
E12000005,West Midlands,region,2021-03-23,569
E12000005,West Midlands,region,2021-03-22,516
E12000005,West Midlands,region,2021-03-21,540
E12000005,West Midlands,region,2021-03-20,594
E12000005,West Midlands,region,2021-03-19,392
E12000005,West Midlands,region,2021-03-18,642
E12000005,West Midlands,region,2021-03-17,714
E12000005,West Midlands,region,2021-03-16,522
E12000005,West Midlands,region,2021-03-15,481
E12000005,West Midlands,region,2021-03-14,485
E12000005,West Midlands,region,2021-03-13,611
E12000005,West Midlands,region,2021-03-12,630
E12000005,West Midlands,region,2021-03-11,710
E12000005,West Midlands,region,2021-03-10,609
E12000005,West Midlands,region,2021-03-09,552
E12000005,West Midlands,region,2021-03-08,424
E12000005,West Midlands,region,2021-03-07,558
E12000005,West Midlands,region,2021-03-06,638
E12000005,West Midlands,region,2021-03-05,626
E12000005,West Midlands,region,2021-03-04,810
E12000005,West Midlands,region,2021-03-03,755
E12000005,West Midlands,region,2021-03-02,677
E12000005,West Midlands,region,2021-03-01,594
E12000005,West Midlands,region,2021-02-28,743
E12000005,West Midlands,region,2021-02-27,899
E12000005,West Midlands,region,2021-02-26,1053
E12000005,West Midlands,region,2021-02-25,1201
E12000005,West Midlands,region,2021-02-24,1299
E12000005,West Midlands,region,2021-02-23,958
E12000005,West Midlands,region,2021-02-22,1211
E12000005,West Midlands,region,2021-02-21,1252
E12000005,West Midlands,region,2021-02-20,1263
E12000005,West Midlands,region,2021-02-19,1342
E12000005,West Midlands,region,2021-02-18,1586
E12000005,West Midlands,region,2021-02-17,1633
E12000005,West Midlands,region,2021-02-16,1265
E12000005,West Midlands,region,2021-02-15,1037
E12000005,West Midlands,region,2021-02-14,1393
E12000005,West Midlands,region,2021-02-13,1585
E12000005,West Midlands,region,2021-02-12,1666
E12000005,West Midlands,region,2021-02-11,1650
E12000005,West Midlands,region,2021-02-10,1838
E12000005,West Midlands,region,2021-02-09,1374
E12000005,West Midlands,region,2021-02-08,1804
E12000005,West Midlands,region,2021-02-07,2023
E12000005,West Midlands,region,2021-02-06,2292
E12000005,West Midlands,region,2021-02-05,2274
E12000005,West Midlands,region,2021-02-04,2453
E12000005,West Midlands,region,2021-02-03,2325
E12000005,West Midlands,region,2021-02-02,1962
E12000005,West Midlands,region,2021-02-01,2059
E12000005,West Midlands,region,2021-01-31,2654
E12000005,West Midlands,region,2021-01-30,3077
E12000005,West Midlands,region,2021-01-29,3446
E12000005,West Midlands,region,2021-01-28,3451
E12000005,West Midlands,region,2021-01-27,3172
E12000005,West Midlands,region,2021-01-26,1438
E12000005,West Midlands,region,2021-01-25,2477
E12000005,West Midlands,region,2021-01-24,3717
E12000005,West Midlands,region,2021-01-23,4218
E12000005,West Midlands,region,2021-01-22,4177
E12000005,West Midlands,region,2021-01-21,4580
E12000005,West Midlands,region,2021-01-20,4542
E12000005,West Midlands,region,2021-01-19,4152
E12000005,West Midlands,region,2021-01-18,4691
E12000005,West Midlands,region,2021-01-17,3633
E12000005,West Midlands,region,2021-01-16,5064
E12000005,West Midlands,region,2021-01-15,7061
E12000005,West Midlands,region,2021-01-14,4833
E12000005,West Midlands,region,2021-01-13,4651
E12000005,West Midlands,region,2021-01-12,4756
E12000005,West Midlands,region,2021-01-11,5659
E12000005,West Midlands,region,2021-01-10,4725
E12000005,West Midlands,region,2021-01-09,4877
E12000005,West Midlands,region,2021-01-08,5569
E12000005,West Midlands,region,2021-01-07,4693
E12000005,West Midlands,region,2021-01-06,6139
E12000005,West Midlands,region,2021-01-05,5256
E12000005,West Midlands,region,2021-01-04,6709
E12000005,West Midlands,region,2021-01-03,2934
E12000005,West Midlands,region,2021-01-02,6421
E12000005,West Midlands,region,2021-01-01,2860
E12000005,West Midlands,region,2020-12-31,4986
E12000005,West Midlands,region,2020-12-30,3432
E12000005,West Midlands,region,2020-12-29,3993
E12000005,West Midlands,region,2020-12-28,2103
E12000005,West Midlands,region,2020-12-27,1254
E12000005,West Midlands,region,2020-12-26,2551
E12000005,West Midlands,region,2020-12-25,2495
E12000005,West Midlands,region,2020-12-24,2156
E12000005,West Midlands,region,2020-12-23,3602
E12000005,West Midlands,region,2020-12-22,2283
E12000005,West Midlands,region,2020-12-21,1854
E12000005,West Midlands,region,2020-12-20,2448
E12000005,West Midlands,region,2020-12-19,1740
E12000005,West Midlands,region,2020-12-18,1728
E12000005,West Midlands,region,2020-12-17,1752
E12000005,West Midlands,region,2020-12-16,1929
E12000005,West Midlands,region,2020-12-15,1573
E12000005,West Midlands,region,2020-12-14,1233
E12000005,West Midlands,region,2020-12-13,1777
E12000005,West Midlands,region,2020-12-12,1509
E12000005,West Midlands,region,2020-12-11,1629
E12000005,West Midlands,region,2020-12-10,1649
E12000005,West Midlands,region,2020-12-09,1381
E12000005,West Midlands,region,2020-12-08,1065
E12000005,West Midlands,region,2020-12-07,1334
E12000005,West Midlands,region,2020-12-06,1581
E12000005,West Midlands,region,2020-12-05,1311
E12000005,West Midlands,region,2020-12-04,1461
E12000005,West Midlands,region,2020-12-03,1356
E12000005,West Midlands,region,2020-12-02,1495
E12000005,West Midlands,region,2020-12-01,1435
E12000005,West Midlands,region,2020-11-30,1718
E12000005,West Midlands,region,2020-11-29,1169
E12000005,West Midlands,region,2020-11-28,1677
E12000005,West Midlands,region,2020-11-27,1718
E12000005,West Midlands,region,2020-11-26,2237
E12000005,West Midlands,region,2020-11-25,2424
E12000005,West Midlands,region,2020-11-24,1244
E12000005,West Midlands,region,2020-11-23,2020
E12000005,West Midlands,region,2020-11-22,2465
E12000005,West Midlands,region,2020-11-21,2738
E12000005,West Midlands,region,2020-11-20,3038
E12000005,West Midlands,region,2020-11-19,3233
E12000005,West Midlands,region,2020-11-18,2006
E12000005,West Midlands,region,2020-11-17,2639
E12000005,West Midlands,region,2020-11-16,3455
E12000005,West Midlands,region,2020-11-15,3125
E12000005,West Midlands,region,2020-11-14,2990
E12000005,West Midlands,region,2020-11-13,3150
E12000005,West Midlands,region,2020-11-12,4348
E12000005,West Midlands,region,2020-11-11,2700
E12000005,West Midlands,region,2020-11-10,2788
E12000005,West Midlands,region,2020-11-09,2983
E12000005,West Midlands,region,2020-11-08,2365
E12000005,West Midlands,region,2020-11-07,2638
E12000005,West Midlands,region,2020-11-06,2872
E12000005,West Midlands,region,2020-11-05,2380
E12000005,West Midlands,region,2020-11-04,3256
E12000005,West Midlands,region,2020-11-03,2152
E12000005,West Midlands,region,2020-11-02,1726
E12000005,West Midlands,region,2020-11-01,3255
E12000005,West Midlands,region,2020-10-31,1793
E12000005,West Midlands,region,2020-10-30,2366
E12000005,West Midlands,region,2020-10-29,2357
E12000005,West Midlands,region,2020-10-28,2576
E12000005,West Midlands,region,2020-10-27,2228
E12000005,West Midlands,region,2020-10-26,2170
E12000005,West Midlands,region,2020-10-25,1439
E12000005,West Midlands,region,2020-10-24,2052
E12000005,West Midlands,region,2020-10-23,2180
E12000005,West Midlands,region,2020-10-22,1694
E12000005,West Midlands,region,2020-10-21,2427
E12000005,West Midlands,region,2020-10-20,1775
E12000005,West Midlands,region,2020-10-19,1383
E12000005,West Midlands,region,2020-10-18,1382
E12000005,West Midlands,region,2020-10-17,1120
E12000005,West Midlands,region,2020-10-16,1696
E12000005,West Midlands,region,2020-10-15,1240
E12000005,West Midlands,region,2020-10-14,1804
E12000005,West Midlands,region,2020-10-13,1086
E12000005,West Midlands,region,2020-10-12,938
E12000005,West Midlands,region,2020-10-11,946
E12000005,West Midlands,region,2020-10-10,1096
E12000005,West Midlands,region,2020-10-09,805
E12000005,West Midlands,region,2020-10-08,1098
E12000005,West Midlands,region,2020-10-07,928
E12000005,West Midlands,region,2020-10-06,1059
E12000005,West Midlands,region,2020-10-05,906
E12000005,West Midlands,region,2020-10-04,1644
E12000005,West Midlands,region,2020-10-03,1039
E12000005,West Midlands,region,2020-10-02,408
E12000005,West Midlands,region,2020-10-01,606
E12000005,West Midlands,region,2020-09-30,428
E12000005,West Midlands,region,2020-09-29,614
E12000005,West Midlands,region,2020-09-28,327
E12000005,West Midlands,region,2020-09-27,569
E12000005,West Midlands,region,2020-09-26,541
E12000005,West Midlands,region,2020-09-25,572
E12000005,West Midlands,region,2020-09-24,608
E12000005,West Midlands,region,2020-09-23,902
E12000005,West Midlands,region,2020-09-22,590
E12000005,West Midlands,region,2020-09-21,458
E12000005,West Midlands,region,2020-09-20,458
E12000005,West Midlands,region,2020-09-19,442
E12000005,West Midlands,region,2020-09-18,469
E12000005,West Midlands,region,2020-09-17,339
E12000005,West Midlands,region,2020-09-16,428
E12000005,West Midlands,region,2020-09-15,337
E12000005,West Midlands,region,2020-09-14,349
E12000005,West Midlands,region,2020-09-13,397
E12000005,West Midlands,region,2020-09-12,357
E12000005,West Midlands,region,2020-09-11,416
E12000005,West Midlands,region,2020-09-10,353
E12000005,West Midlands,region,2020-09-09,328
E12000005,West Midlands,region,2020-09-08,252
E12000005,West Midlands,region,2020-09-07,430
E12000005,West Midlands,region,2020-09-06,420
E12000005,West Midlands,region,2020-09-05,177
E12000005,West Midlands,region,2020-09-04,207
E12000005,West Midlands,region,2020-09-03,162
E12000005,West Midlands,region,2020-09-02,145
E12000005,West Midlands,region,2020-09-01,101
E12000005,West Midlands,region,2020-08-31,115
E12000005,West Midlands,region,2020-08-30,157
E12000005,West Midlands,region,2020-08-29,115
E12000005,West Midlands,region,2020-08-28,125
E12000005,West Midlands,region,2020-08-27,205
E12000005,West Midlands,region,2020-08-26,108
E12000005,West Midlands,region,2020-08-25,110
E12000005,West Midlands,region,2020-08-24,77
E12000005,West Midlands,region,2020-08-23,109
E12000005,West Midlands,region,2020-08-22,109
E12000005,West Midlands,region,2020-08-21,104
E12000005,West Midlands,region,2020-08-20,138
E12000005,West Midlands,region,2020-08-19,99
E12000005,West Midlands,region,2020-08-18,137
E12000005,West Midlands,region,2020-08-17,73
E12000005,West Midlands,region,2020-08-16,134
E12000005,West Midlands,region,2020-08-15,134
E12000005,West Midlands,region,2020-08-14,271
E12000005,West Midlands,region,2020-08-13,0
E12000005,West Midlands,region,2020-08-12,131
E12000005,West Midlands,region,2020-08-11,142
E12000005,West Midlands,region,2020-08-10,77
E12000005,West Midlands,region,2020-08-09,127
E12000005,West Midlands,region,2020-08-08,66
E12000005,West Midlands,region,2020-08-07,62
E12000005,West Midlands,region,2020-08-06,87
E12000005,West Midlands,region,2020-08-05,89
E12000005,West Midlands,region,2020-08-04,50
E12000005,West Midlands,region,2020-08-03,125
E12000005,West Midlands,region,2020-08-02,54
E12000005,West Midlands,region,2020-08-01,64
E12000005,West Midlands,region,2020-07-31,60
E12000005,West Midlands,region,2020-07-30,88
E12000005,West Midlands,region,2020-07-29,65
E12000005,West Midlands,region,2020-07-28,67
E12000005,West Midlands,region,2020-07-27,69
E12000005,West Midlands,region,2020-07-26,83
E12000005,West Midlands,region,2020-07-25,102
E12000005,West Midlands,region,2020-07-24,55
E12000005,West Midlands,region,2020-07-23,89
E12000005,West Midlands,region,2020-07-22,49
E12000005,West Midlands,region,2020-07-21,59
E12000005,West Midlands,region,2020-07-20,55
E12000005,West Midlands,region,2020-07-19,82
E12000005,West Midlands,region,2020-07-18,77
E12000005,West Midlands,region,2020-07-17,87
E12000005,West Midlands,region,2020-07-16,64
E12000005,West Midlands,region,2020-07-15,65
E12000005,West Midlands,region,2020-07-14,31
E12000005,West Midlands,region,2020-07-13,54
E12000005,West Midlands,region,2020-07-12,60
E12000005,West Midlands,region,2020-07-11,124
E12000005,West Midlands,region,2020-07-10,56
E12000005,West Midlands,region,2020-07-09,61
E12000005,West Midlands,region,2020-07-08,39
E12000005,West Midlands,region,2020-07-07,37
E12000005,West Midlands,region,2020-07-06,1
E12000005,West Midlands,region,2020-07-05,66
E12000005,West Midlands,region,2020-07-04,63
E12000005,West Midlands,region,2020-07-03,29
E12000005,West Midlands,region,2020-07-02,55
E12000005,West Midlands,region,2020-07-01,8099
E12000005,West Midlands,region,2020-06-30,9
E12000005,West Midlands,region,2020-06-29,13
E12000005,West Midlands,region,2020-06-28,24
E12000005,West Midlands,region,2020-06-27,19
E12000005,West Midlands,region,2020-06-26,22
E12000005,West Midlands,region,2020-06-25,28
E12000005,West Midlands,region,2020-06-24,11
E12000005,West Midlands,region,2020-06-23,28
E12000005,West Midlands,region,2020-06-22,9
E12000005,West Midlands,region,2020-06-21,16
E12000005,West Midlands,region,2020-06-20,12
E12000005,West Midlands,region,2020-06-19,58
E12000005,West Midlands,region,2020-06-18,21
E12000005,West Midlands,region,2020-06-17,33
E12000005,West Midlands,region,2020-06-16,32
E12000005,West Midlands,region,2020-06-15,21
E12000005,West Midlands,region,2020-06-14,42
E12000005,West Midlands,region,2020-06-13,40
E12000005,West Midlands,region,2020-06-12,33
E12000005,West Midlands,region,2020-06-11,49
E12000005,West Midlands,region,2020-06-10,26
E12000005,West Midlands,region,2020-06-09,63
E12000005,West Midlands,region,2020-06-08,4
E12000005,West Midlands,region,2020-06-07,36
E12000005,West Midlands,region,2020-06-06,40
E12000005,West Midlands,region,2020-06-05,39
E12000005,West Midlands,region,2020-06-04,53
E12000005,West Midlands,region,2020-06-03,38
E12000005,West Midlands,region,2020-06-02,65
E12000005,West Midlands,region,2020-06-01,29
E12000005,West Midlands,region,2020-05-31,0
E12000005,West Midlands,region,2020-05-30,0
E12000005,West Midlands,region,2020-05-29,94
E12000005,West Midlands,region,2020-05-28,77
E12000005,West Midlands,region,2020-05-27,58
E12000005,West Midlands,region,2020-05-26,54
E12000005,West Midlands,region,2020-05-25,56
E12000005,West Midlands,region,2020-05-24,84
E12000005,West Midlands,region,2020-05-23,94
E12000005,West Midlands,region,2020-05-22,143
E12000005,West Midlands,region,2020-05-21,113
E12000005,West Midlands,region,2020-05-20,110
E12000005,West Midlands,region,2020-05-19,116
E12000005,West Midlands,region,2020-05-18,143
E12000005,West Midlands,region,2020-05-17,89
E12000005,West Midlands,region,2020-05-16,114
E12000005,West Midlands,region,2020-05-15,100
E12000005,West Midlands,region,2020-05-14,145
E12000005,West Midlands,region,2020-05-13,124
E12000005,West Midlands,region,2020-05-12,149
E12000005,West Midlands,region,2020-05-11,121
E12000005,West Midlands,region,2020-05-10,160
E12000005,West Midlands,region,2020-05-09,147
E12000005,West Midlands,region,2020-05-08,222
E12000005,West Midlands,region,2020-05-07,199
E12000005,West Midlands,region,2020-05-06,135
E12000005,West Midlands,region,2020-05-05,228
E12000005,West Midlands,region,2020-05-04,211
E12000005,West Midlands,region,2020-05-03,175
E12000005,West Midlands,region,2020-05-02,239
E12000005,West Midlands,region,2020-05-01,295
E12000005,West Midlands,region,2020-04-30,275
E12000005,West Midlands,region,2020-04-29,200
E12000005,West Midlands,region,2020-04-28,341
E12000005,West Midlands,region,2020-04-27,264
E12000005,West Midlands,region,2020-04-26,296
E12000005,West Midlands,region,2020-04-25,320
E12000005,West Midlands,region,2020-04-24,311
E12000005,West Midlands,region,2020-04-23,398
E12000005,West Midlands,region,2020-04-22,346
E12000005,West Midlands,region,2020-04-21,330
E12000005,West Midlands,region,2020-04-20,360
E12000005,West Midlands,region,2020-04-19,382
E12000005,West Midlands,region,2020-04-18,327
E12000005,West Midlands,region,2020-04-17,373
E12000006,East of England,region,2021-11-22,4354
E12000006,East of England,region,2021-11-21,3958
E12000006,East of England,region,2021-11-20,4289
E12000006,East of England,region,2021-11-19,4195
E12000006,East of England,region,2021-11-18,4145
E12000006,East of England,region,2021-11-17,3293
E12000006,East of England,region,2021-11-16,3617
E12000006,East of England,region,2021-11-15,3888
E12000006,East of England,region,2021-11-14,3484
E12000006,East of England,region,2021-11-13,3902
E12000006,East of England,region,2021-11-12,3655
E12000006,East of England,region,2021-11-11,4161
E12000006,East of England,region,2021-11-10,3292
E12000006,East of England,region,2021-11-09,3180
E12000006,East of England,region,2021-11-08,2883
E12000006,East of England,region,2021-11-07,2536
E12000006,East of England,region,2021-11-06,2958
E12000006,East of England,region,2021-11-05,3020
E12000006,East of England,region,2021-11-04,3448
E12000006,East of England,region,2021-11-03,3803
E12000006,East of England,region,2021-11-02,3439
E12000006,East of England,region,2021-11-01,3986
E12000006,East of England,region,2021-10-31,3816
E12000006,East of England,region,2021-10-30,4267
E12000006,East of England,region,2021-10-29,4074
E12000006,East of England,region,2021-10-28,3995
E12000006,East of England,region,2021-10-27,4520
E12000006,East of England,region,2021-10-26,3967
E12000006,East of England,region,2021-10-25,3891
E12000006,East of England,region,2021-10-24,3618
E12000006,East of England,region,2021-10-23,5353
E12000006,East of England,region,2021-10-22,4796
E12000006,East of England,region,2021-10-21,5592
E12000006,East of England,region,2021-10-20,4752
E12000006,East of England,region,2021-10-19,4330
E12000006,East of England,region,2021-10-18,4936
E12000006,East of England,region,2021-10-17,4110
E12000006,East of England,region,2021-10-16,4677
E12000006,East of England,region,2021-10-15,4068
E12000006,East of England,region,2021-10-14,4385
E12000006,East of England,region,2021-10-13,4161
E12000006,East of England,region,2021-10-12,3878
E12000006,East of England,region,2021-10-11,4097
E12000006,East of England,region,2021-10-10,3543
E12000006,East of England,region,2021-10-09,3537
E12000006,East of England,region,2021-10-08,3633
E12000006,East of England,region,2021-10-07,3958
E12000006,East of England,region,2021-10-06,3636
E12000006,East of England,region,2021-10-05,3229
E12000006,East of England,region,2021-10-04,3224
E12000006,East of England,region,2021-10-03,2573
E12000006,East of England,region,2021-10-02,2632
E12000006,East of England,region,2021-10-01,2822
E12000006,East of England,region,2021-09-30,3410
E12000006,East of England,region,2021-09-29,3009
E12000006,East of England,region,2021-09-28,3389
E12000006,East of England,region,2021-09-27,3438
E12000006,East of England,region,2021-09-26,2655
E12000006,East of England,region,2021-09-25,2763
E12000006,East of England,region,2021-09-24,2588
E12000006,East of England,region,2021-09-23,3205
E12000006,East of England,region,2021-09-22,2442
E12000006,East of England,region,2021-09-21,2525
E12000006,East of England,region,2021-09-20,2995
E12000006,East of England,region,2021-09-19,1997
E12000006,East of England,region,2021-09-18,2295
E12000006,East of England,region,2021-09-17,2217
E12000006,East of England,region,2021-09-16,2386
E12000006,East of England,region,2021-09-15,2274
E12000006,East of England,region,2021-09-14,1956
E12000006,East of England,region,2021-09-13,2192
E12000006,East of England,region,2021-09-12,1914
E12000006,East of England,region,2021-09-11,2329
E12000006,East of England,region,2021-09-10,2566
E12000006,East of England,region,2021-09-09,2813
E12000006,East of England,region,2021-09-08,2875
E12000006,East of England,region,2021-09-07,2545
E12000006,East of England,region,2021-09-06,2841
E12000006,East of England,region,2021-09-05,3009
E12000006,East of England,region,2021-09-04,2674
E12000006,East of England,region,2021-09-03,3597
E12000006,East of England,region,2021-09-02,2187
E12000006,East of England,region,2021-09-01,2662
E12000006,East of England,region,2021-08-31,2048
E12000006,East of England,region,2021-08-30,2147
E12000006,East of England,region,2021-08-29,2197
E12000006,East of England,region,2021-08-28,2278
E12000006,East of England,region,2021-08-27,2596
E12000006,East of England,region,2021-08-26,2784
E12000006,East of England,region,2021-08-25,2697
E12000006,East of England,region,2021-08-24,2064
E12000006,East of England,region,2021-08-23,2273
E12000006,East of England,region,2021-08-22,2707
E12000006,East of England,region,2021-08-21,2583
E12000006,East of England,region,2021-08-20,2848
E12000006,East of England,region,2021-08-19,2431
E12000006,East of England,region,2021-08-18,2496
E12000006,East of England,region,2021-08-17,2267
E12000006,East of England,region,2021-08-16,2221
E12000006,East of England,region,2021-08-15,2002
E12000006,East of England,region,2021-08-14,2402
E12000006,East of England,region,2021-08-13,2804
E12000006,East of England,region,2021-08-12,2861
E12000006,East of England,region,2021-08-11,2500
E12000006,East of England,region,2021-08-10,1909
E12000006,East of England,region,2021-08-09,2084
E12000006,East of England,region,2021-08-08,2167
E12000006,East of England,region,2021-08-07,2399
E12000006,East of England,region,2021-08-06,2718
E12000006,East of England,region,2021-08-05,2572
E12000006,East of England,region,2021-08-04,2678
E12000006,East of England,region,2021-08-03,1820
E12000006,East of England,region,2021-08-02,2060
E12000006,East of England,region,2021-08-01,2084
E12000006,East of England,region,2021-07-31,2074
E12000006,East of England,region,2021-07-30,2462
E12000006,East of England,region,2021-07-29,2637
E12000006,East of England,region,2021-07-28,2276
E12000006,East of England,region,2021-07-27,2004
E12000006,East of England,region,2021-07-26,2078
E12000006,East of England,region,2021-07-25,2378
E12000006,East of England,region,2021-07-24,2816
E12000006,East of England,region,2021-07-23,3081
E12000006,East of England,region,2021-07-22,3186
E12000006,East of England,region,2021-07-21,3729
E12000006,East of England,region,2021-07-20,5784
E12000006,East of England,region,2021-07-19,2249
E12000006,East of England,region,2021-07-18,3829
E12000006,East of England,region,2021-07-17,4508
E12000006,East of England,region,2021-07-16,4186
E12000006,East of England,region,2021-07-15,3921
E12000006,East of England,region,2021-07-14,3182
E12000006,East of England,region,2021-07-13,2833
E12000006,East of England,region,2021-07-12,2211
E12000006,East of England,region,2021-07-11,2097
E12000006,East of England,region,2021-07-10,2386
E12000006,East of England,region,2021-07-09,2500
E12000006,East of England,region,2021-07-08,1919
E12000006,East of England,region,2021-07-07,2155
E12000006,East of England,region,2021-07-06,2285
E12000006,East of England,region,2021-07-05,1703
E12000006,East of England,region,2021-07-04,1451
E12000006,East of England,region,2021-07-03,1326
E12000006,East of England,region,2021-07-02,1359
E12000006,East of England,region,2021-07-01,1502
E12000006,East of England,region,2021-06-30,1022
E12000006,East of England,region,2021-06-29,1051
E12000006,East of England,region,2021-06-28,1150
E12000006,East of England,region,2021-06-27,692
E12000006,East of England,region,2021-06-26,742
E12000006,East of England,region,2021-06-25,744
E12000006,East of England,region,2021-06-24,730
E12000006,East of England,region,2021-06-23,661
